"key","status","en_was","en","translation"
"data.wineries.makarounas.tastingInfo","new","","Free standard; Classic €7; Premium €12; vineyard tour €50. Grandma's platter on terrace.","Standard kostenlos; Classic 7 €; Premium 12 €; Weinbergstour 50 €. Großmutters Platte auf der Terrasse."
"data.wineries.makarounas.winterTip","new","","14 km east of Paphos. Terrace views; book ahead.","14 km östlich von Paphos. Terrassenblick; vorab reservieren."
"data.wineries.makrikontas.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.makrikontas.parking","new","","On-site.","Vor Ort."
"data.wineries.makrikontas.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.makrikontas.transport","new","","Vouni village, Krasochoria. ~40 min from Limassol.","Dorf Vouni, Krasochoria. Ca. 40 Min. von Limassol."
"data.wineries.makrikontas.winterTip","new","","Quiet Vouni. Book ahead. Hidden Krasochoria. Omodos and Lania nearby.","Stilles Vouni. Vorab reservieren. Verborgene Krasochoria. Omodos und Lania in der Nähe."
"data.wineries.mallia.tastingInfo","new","","Tours and tastings; book ahead","Touren und Verkostungen; vorab reservieren"
"data.wineries.mallia.winterTip","new","","Major production site. Book ahead for tours. Heritage and scale.","Großer Produktionsstandort. Touren vorab reservieren. Erbe und Größe."
"data.wineries.meletiou.bestTimeToVisit","new","","Dec to Mar; combine with Adonis or Aphrodite trail.","Dez. bis März; mit dem Adonis- oder Aphrodite-Wanderweg verbinden."
"data.wineries.meletiou.openingHours","new","","Call ahead for winter hours.","Winteröffnungszeiten telefonisch erfragen."
"data.wineries.meletiou.parking","new","","On-site.","Vor Ort."
"data.wineries.meletiou.tastingInfo","new","","Tastings most days in season; call ahead Nov–Mar.","Verkostungen an den meisten Tagen in der Saison; Nov.–März vorher anrufen."
"data.wineries.meletiou.transport","new","","Kathikas, Akamas wine route.","Kathikas, Akamas-Weinroute."
"data.wineries.meletiou.winterTip","new","","Terrace catches afternoon sun. Kathikas village does lunch.","Die Terrasse fängt die Nachmittagssonne ein. Im Dorf Kathikas gibt es Mittagessen."
"data.wineries.minous.tastingInfo","new","","Call ahead; often available for drop-in","Vorher anrufen; oft auch spontan möglich"
"data.wineries.minous.winterTip","new","","Call ahead. Pachna tavernas do lunch. Stone holds the sun in winter.","Vorher anrufen. Die Tavernen von Pachna bieten Mittagessen. Der Stein speichert im Winter die Sonne."
"data.wineries.monagri.bestTimeToVisit","new","","Dec to Mar; call ahead.","Dez. bis März; vorher anrufen."
"data.wineries.monagri.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.monagri.parking","new","","On-site.","Vor Ort."
"data.wineries.monagri.tastingInfo","new","","Call ahead; group tours welcome.","Vorher anrufen; Gruppentouren willkommen."
"data.wineries.monagri.transport","new","","Monagri, Commandaria zone.","Monagri, Commandaria-Zone."
"data.wineries.monagri.winterTip","new","","Monagri cooperative. Commandaria zone. Cellar tours. Groups welcome.","Monagri-Genossenschaft. Commandaria-Zone. Kellertouren. Gruppen willkommen."
"data.wineries.monolithos.tastingInfo","new","","By appointment; call ahead","Nach Vereinbarung; vorher anrufen"
"data.wineries.monolithos.winterTip","new","","Off the main loop. Call ahead. Boutique character.","Abseits der Hauptrunde. Vorher anrufen. Boutique-Charakter."
"data.wineries.mystes.bestTimeToVisit","new","","Dec to Mar; valley views from terrace.","Dez. bis März; Talblick von der Terrasse."
"data.wineries.mystes.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.mystes.parking","new","","On-site.","Vor Ort."
"data.wineries.mystes.tastingInfo","new","","Tastings by appointment; tours and cheese/charcuterie platters.","Verkostungen nach Vereinbarung; Führungen und Käse-/Wurstplatten."
"data.wineries.mystes.transport","new","","Pano Archimandrita, 550 m. ~33 km from Paphos.","Pano Archimandrita, 550 m. Ca. 33 km von Paphos."
"data.wineries.mystes.winterTip","new","","33 km east of Paphos. Book ahead. Indigenous varieties—Giannoudi, Promara, Orange Xynisteri.","33 km östlich von Paphos. Vorab reservieren. Autochthone Sorten — Giannoudi, Promara, Orange Xynisteri."
"data.wineries.nichteri.bestTimeToVisit","new","","Dec to Mar; combine with Paphos hills loop.","Dez. bis März; mit der Runde durch die Paphos-Hügel verbinden."
"data.wineries.nichteri.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.nichteri.parking","new","","On-site.","Vor Ort."
"data.wineries.nichteri.tastingInfo","new","","By appointment only","Nur nach Vereinbarung"
"data.wineries.nichteri.transport","new","","Agios Dimitrianos, western Laona route.","Agios Dimitrianos, westliche Laona-Route."
"data.wineries.nichteri.winterTip","new","","Call ahead; they appreciate notice. Stone walls hold warmth.","Vorher anrufen; man schätzt die Vorankündigung. Steinmauern halten die Wärme."
"data.wineries.nicolaides.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.nicolaides.parking","new","","On-site.","Vor Ort."
"data.wineries.nicolaides.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.nicolaides.transport","new","","Pitsilia. ~50 min from Limassol.","Pitsilia. Ca. 50 Min. von Limassol."
"data.wineries.nicolaides.winterTip","new","","High-altitude Pitsilia. Cooler in winter. Tasting room warms you. Kykkos nearby.","Hochgelegenes Pitsilia. Kühler im Winter. Der Verkostungsraum wärmt. Kykkos in der Nähe."
"data.wineries.oenou-yi.bestTimeToVisit","new","","Dec to Mar; combine with Omodos loop.","Dez. bis März; mit der Omodos-Schleife kombinieren."
"data.wineries.oenou-yi.openingHours","new","","10:00–17:00 in season; call ahead Nov–Mar.","10:00–17:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.oenou-yi.parking","new","","On-site.","Vor Ort."
"data.wineries.oenou-yi.tastingInfo","new","","Tours and tastings 10:00–17:00 in season; call ahead Nov–Mar.","Führungen und Verkostungen 10:00–17:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.oenou-yi.transport","new","","Omodos village; Afamis–Laona hills.","Dorf Omodos; Afamis-Laona-Hügel."
"data.wineries.oenou-yi.winterTip","new","","Do monastery and village first, then Oenou Yi. Mountain views from facility.","Erst Kloster und Dorf, dann Oenou Yi. Bergblick vom Gebäude."
"data.wineries.olympus-winery.openingHours","new","","08:00–17:00. Call ahead in winter.","08:00–17:00. Im Winter vorher anrufen."
"data.wineries.olympus-winery.tastingInfo","new","","Tours and tastings. 08:00–17:00.","Touren und Verkostungen. 08:00–17:00."
"data.wineries.olympus-winery.winterTip","new","","Combine with ski or hike. Road can be snowy Jan–Feb; call ahead.","Mit Ski oder Wanderung verbinden. Die Straße kann Jan.–Feb. verschneit sein; vorher anrufen."
"data.wineries.papaioannou.tastingInfo","new","","Tastings in season; call ahead Nov–Mar.","Verkostungen in der Saison; Nov.–März vorher anrufen."
"data.wineries.papaioannou.winterTip","new","","Vasa village. The grand cellar is worth seeing. Groups welcome. Combine with Koilani and Vlassides.","Dorf Vasa. Der große Keller ist sehenswert. Gruppen willkommen. Mit Koilani und Vlassides verbinden."
"data.wineries.petrides.bestTimeToVisit","new","","Dec to Mar; quiet afternoon.","Dez. bis März; ein stiller Nachmittag."
"data.wineries.petrides.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.petrides.parking","new","","On-site.","Vor Ort."
"data.wineries.petrides.tastingInfo","new","","By appointment only.","Nur nach Vereinbarung."
"data.wineries.petrides.transport","new","","Phinikas, western Laona.","Phinikas, westliche Laona."
"data.wineries.petrides.winterTip","new","","Western Paphos. Phinikas. Boutique. Valley views. Book ahead.","Westliches Paphos. Phinikas. Boutique. Talblick. Vorab reservieren."
"data.wineries.pittali.tastingInfo","new","","By appointment; call ahead","Nach Vereinbarung; vorher anrufen"
"data.wineries.pittali.winterTip","new","","High-altitude Pitsilia. Call ahead. Combine with Madari Ridge walk. The mountain does the work.","Hochgelegenes Pitsilia. Vorher anrufen. Mit der Madari-Kammwanderung verbinden. Der Berg macht die Arbeit."
"data.wineries.povis.tastingInfo","new","","By appointment; call ahead","Nach Vereinbarung; vorher anrufen"
"data.wineries.povis.winterTip","new","","Small and personal. Call ahead. Chrysorrogiatissa Monastery nearby.","Klein und persönlich. Vorher anrufen. Das Kloster Chrysorrogiatissa in der Nähe."
"data.wineries.revecca.tastingInfo","new","","By appointment only","Nur nach Vereinbarung"
"data.wineries.revecca.winterTip","new","","Small-batch. Call ahead. Agios Mamas is quiet Commandaria country.","Kleine Chargen. Vorher anrufen. Agios Mamas ist stilles Commandaria-Land."
"data.wineries.santo.bestTimeToVisit","new","","Dec to Mar, 12:00–14:00 or late afternoon for golden hour.","Dez. bis März, 12:00–14:00 oder später Nachmittag zur goldenen Stunde."
"data.wineries.santo.openingHours","new","","Restaurant 12:00–16:00; check for winter variations.","Restaurant 12:00–16:00; Winteränderungen bitte prüfen."
"data.wineries.santo.parking","new","","On-site.","Vor Ort."
"data.wineries.santo.tastingInfo","new","","Restaurant 12:00–16:00 in season; tastings by appointment Nov–Mar. Book ahead for groups.","Restaurant 12:00–16:00 in der Saison; Verkostungen nach Vereinbarung Nov.–März. Für Gruppen vorab anfragen."
"data.wineries.santo.transport","new","","Hill above Limassol; Krasochoria corridor.","Hügel oberhalb von Limassol; Krasochoria-Korridor."
"data.wineries.santo.winterTip","new","","Book lunch for sea views; the terrace fills at weekends. Sunset in Dec is ~17:00.","Reservieren Sie das Mittagessen mit Meerblick; die Terrasse füllt sich am Wochenende. Sonnenuntergang im Dez. gegen 17:00 Uhr."
"data.wineries.savvas.bestTimeToVisit","new","","Dec to Mar; call ahead.","Dez. bis März; vorher anrufen."
"data.wineries.savvas.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.savvas.parking","new","","On-site.","Vor Ort."
"data.wineries.savvas.tastingInfo","new","","By appointment.","Nach Vereinbarung."
"data.wineries.savvas.transport","new","","Silikou 650 m, Commandaria zone.","Silikou 650 m, Commandaria-Zone."
"data.wineries.savvas.winterTip","new","","Combine with Commandaria Museum in Silikou. Stone cellar, centuries of tradition.","Mit dem Commandaria-Museum in Silikou verbinden. Steinkeller, Jahrhunderte an Tradition."
"data.wineries.semeli.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.semeli.parking","new","","On-site.","Vor Ort."
"data.wineries.semeli.tastingInfo","new","","Tastings by appointment","Verkostungen nach Vereinbarung"
"data.wineries.semeli.transport","new","","~40 min from Nicosia. Mesaoria foothills.","Ca. 40 Min. von Nikosia. Ausläufer der Mesaoria."
"data.wineries.semeli.winterTip","new","","Nicosia's closest quality winery. Combine with Lefkara or Machairas. Book ahead.","Das nächstgelegene Qualitätsweingut bei Nikosia. Mit Lefkara oder Machairas verbinden. Vorab reservieren."
"data.wineries.silikou-museum.tastingInfo","new","","Contact village for hours; tastings sometimes available","Öffnungszeiten im Dorf erfragen; Verkostungen zeitweise möglich"
"data.wineries.silikou-museum.winterTip","new","","Call ahead. Silikou is off the main loop; fewer visitors, more room to breathe. Combine with Savvas winery for a full Commandaria day.","Vorher anrufen. Silikou liegt abseits der Hauptrunde; weniger Besucher, mehr Raum zum Durchatmen. Mit dem Weingut Savvas zu einem vollen Commandaria-Tag verbinden."
"data.wineries.sodap.openingHours","new","","By appointment; book ahead for tours. Call ahead Nov–Mar.","Nach Vereinbarung; Touren vorab reservieren. Nov.–März vorher anrufen."
"data.wineries.sodap.parking","new","","On-site.","Vor Ort."
"data.wineries.sodap.tastingInfo","new","","Tours and tastings; book ahead","Touren und Verkostungen; vorab reservieren"
"data.wineries.sodap.transport","new","","Limassol seafront. Central.","Uferpromenade von Limassol. Zentral."
"data.wineries.sodap.winterTip","new","","Historic cooperative. Industrial scale, heritage story. Easy from Limassol centre.","Historische Genossenschaft. Industrieller Maßstab, Geschichte mit Erbe. Leicht vom Zentrum Limassols zu erreichen."
"data.wineries.solia.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.solia.parking","new","","On-site.","Vor Ort."
"data.wineries.solia.tastingInfo","new","","By appointment; call ahead","Nach Vereinbarung; vorher anrufen"
"data.wineries.solia.transport","new","","Nicosia hills. ~45 min from capital.","Hügel bei Nikosia. Ca. 45 Min. von der Hauptstadt."
"data.wineries.solia.winterTip","new","","Off the main routes. Intimate. Combine with Agros or Machairas.","Abseits der Hauptrouten. Familiär. Mit Agros oder Machairas verbinden."
"data.wineries.stavrinos.bestTimeToVisit","new","","Dec to Mar; claim a seat by the fire.","Dez. bis März; einen Platz am Feuer sichern."
"data.wineries.stavrinos.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.stavrinos.parking","new","","On-site.","Vor Ort."
"data.wineries.stavrinos.tastingInfo","new","","By appointment; winter hours.","Nach Vereinbarung; Winteröffnungszeiten."
"data.wineries.stavrinos.transport","new","","Dhoros village, Krasochoria.","Dorf Dhoros, Krasochoria."
"data.wineries.stavrinos.winterTip","new","","Fireplace tastings. Book ahead. Mountain views and fire—winter favourite.","Verkostungen am Kamin. Vorab reservieren. Bergblick und Feuer — ein Winterliebling."
"data.wineries.sterna-boutique.bestTimeToVisit","new","","Dec to Mar; combine with Adonis or Aphrodite trail.","Dez. bis März; mit dem Adonis- oder Aphrodite-Trail kombinieren."
"data.wineries.sterna-boutique.openingHours","new","","9:30–18:00 in season; call ahead Nov–Mar.","9:30–18:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.sterna-boutique.parking","new","","On-site.","Vor Ort."
"data.wineries.sterna-boutique.tastingInfo","new","","Tastings €5; olives, bread, cheese. Cave and museum tours.","Verkostungen 5 €; Oliven, Brot, Käse. Führungen durch Höhlenkeller und Museum."
"data.wineries.sterna-boutique.transport","new","","Kathikas, Akamas wine loop.","Kathikas, Akamas-Weinschleife."
"data.wineries.sterna-boutique.winterTip","new","","Ancient cave cellar is the draw. Kathikas village does lunch.","Der antike Höhlenkeller ist die Attraktion. Mittagessen im Dorf Kathikas."
"data.wineries.sygkrasi.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.sygkrasi.parking","new","","On-site.","Vor Ort."
"data.wineries.sygkrasi.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.sygkrasi.transport","new","","Kathikas village. On the Akamas–Laona loop.","Dorf Kathikas. An der Akamas-Laona-Runde."
"data.wineries.sygkrasi.winterTip","new","","Kathikas. Akamas loop. Trail in the morning, wine after. The Farmyard for lunch.","Kathikas. Akamas-Runde. Morgens Wanderweg, danach Wein. The Farmyard fürs Mittagessen."
"data.wineries.syndesmos.bestTimeToVisit","new","","Dec to Mar; slow afternoon.","Dez. bis März; ein ruhiger Nachmittag."
"data.wineries.syndesmos.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.syndesmos.parking","new","","On-site.","Vor Ort."
"data.wineries.syndesmos.tastingInfo","new","","Call ahead for visits.","Für Besuche vorher anrufen."
"data.wineries.syndesmos.transport","new","","Agios Georgios, Laona route.","Agios Georgios, Laona-Route."
"data.wineries.syndesmos.winterTip","new","","Cooperative; community-driven. Call ahead. Groups welcome.","Genossenschaft; von der Gemeinschaft getragen. Vorher anrufen. Gruppen willkommen."
"data.wineries.tria-elit.bestTimeToVisit","new","","Dec to Mar; combine with Kourion or harbour lunch.","Dez. bis März; mit Kourion oder einem Mittagessen am Hafen verbinden."
"data.wineries.tria-elit.tastingInfo","new","","Tastings €8–12; reserve for groups.","Verkostungen 8–12 €; Gruppen bitte reservieren."
"data.wineries.tria-elit.winterTip","new","","Terrace catches winter sun. Easy half-day from Limassol.","Die Terrasse fängt die Wintersonne ein. Ein leichter halber Tag ab Limassol."
"data.wineries.tsangarides.bestTimeToVisit","new","","Dec to Mar, book ahead.","Dez. bis März, vorab reservieren."
"data.wineries.tsangarides.openingHours","new","","Mon–Sat 9:00–17:00","Mo–Sa 9:00–17:00"
"data.wineries.tsangarides.parking","new","","On-site.","Vor Ort."
"data.wineries.tsangarides.tastingInfo","new","","Tastings by appointment. Mon–Sat 9:00–17:00; closed Sun.","Verkostungen nach Vereinbarung. Mo–Sa 9:00–17:00; So geschlossen."
"data.wineries.tsangarides.transport","new","","Lemona, Paphos 8545.","Lemona, Paphos 8545."
"data.wineries.tsangarides.winterTip","new","","Stone-built tasting room is cosy. Laona route—combine with Vouni Panayia.","Der steingebaute Verkostungsraum ist gemütlich. Laona-Route — mit Vouni Panayia verbinden."
"data.wineries.tsiakkas.bestTimeToVisit","new","","Dec to Mar, 11:00–14:00. Book ahead.","Dez. bis März, 11:00–14:00. Vorab anfragen."
"data.wineries.tsiakkas.openingHours","new","","Mon–Fri 10:00–16:00, Sat 11:00–17:00. Closed Sun except select dates.","Mo–Fr 10:00–16:00, Sa 11:00–17:00. Sonntags geschlossen, außer an ausgewählten Terminen."
"data.wineries.tsiakkas.parking","new","","On-site.","Vor Ort."
"data.wineries.tsiakkas.tastingInfo","new","","Guided tour & tasting Mon–Fri 12:00 & 14:00, Sat 11:00, 13:00 & 15:00. À la carte tastings by glass. Private tours from €70. Min 4 for guided.","Führung & Verkostung Mo–Fr 12:00 & 14:00, Sa 11:00, 13:00 & 15:00. Verkostungen à la carte im Glas. Private Führungen ab 70 €. Führung ab 4 Personen."
"data.wineries.tsiakkas.transport","new","","Pelendri, Pitsilia. ~45 min from Limassol.","Pelendri, Pitsilia. Ca. 45 Min. von Limassol."
"data.wineries.tsiakkas.winterTip","new","","Heated terrace in winter. Ask about the Xynisteri lees-aged.","Beheizte Terrasse im Winter. Fragen Sie nach dem auf der Hefe gereiften Xynisteri."
"data.wineries.vasilikon.bestTimeToVisit","new","","Dec to Mar; restaurant at lunch.","Dez. bis März; Restaurant mittags."
"data.wineries.vasilikon.openingHours","new","","Winery 8:30–18:00, restaurant 10:00–16:00 in season; call ahead Nov–Mar.","Weingut 8:30–18:00, Restaurant 10:00–16:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.vasilikon.parking","new","","On-site.","Vor Ort."
"data.wineries.vasilikon.tastingInfo","new","","Tastings with cheese platters. Winery 8:30–18:00; restaurant 10:00–16:00.","Verkostungen mit Käseplatten. Weingut 8:30–18:00; Restaurant 10:00–16:00."
"data.wineries.vasilikon.transport","new","","Kathikas 8573, Paphos.","Kathikas 8573, Paphos."
"data.wineries.vasilikon.winterTip","new","","Combine with Adonis or Aphrodite trail. Kathikas is on the Akamas loop.","Mit dem Adonis- oder Aphrodite-Trail kombinieren. Kathikas liegt an der Akamas-Schleife."
"data.wineries.vlassides.bestTimeToVisit","new","","Dec to Mar, 11:00–13:00 or 13:30–15:00.","Dez. bis März, 11:00–13:00 oder 13:30–15:00."
"data.wineries.vlassides.openingHours","new","","Mon–Fri 11:00–16:00 by appointment. Closed Sun & holidays.","Mo–Fr 11:00–16:00 nach Vereinbarung. Sonn- und Feiertage geschlossen."
"data.wineries.vlassides.parking","new","","On-site.","Vor Ort."
"data.wineries.vlassides.tastingInfo","new","","Guided tour €10; Rainbow (3 wines) €7.50; 4×4 (4 wines + 4 cheeses) €18; Meet Winemaker €50 (min 4). Mon–Fri 11:00–16:00 by appointment.","Führung 10 €; Rainbow (3 Weine) 7,50 €; 4×4 (4 Weine + 4 Käse) 18 €; Meet Winemaker 50 € (mind. 4 Pers.). Mo–Fr 11:00–16:00 nach Vereinbarung."
"data.wineries.vlassides.transport","new","","Koilani. From Ayios Amvrosios, follow Vouni–Kilani; sign 1.5 km past Vouni.","Koilani. Ab Ayios Amvrosios der Strecke Vouni–Kilani folgen; Schild 1,5 km hinter Vouni."
"data.wineries.vlassides.winterTip","new","","Book at least 1 day ahead. Shiraz and Cabernet are standouts.","Mindestens 1 Tag im Voraus reservieren. Shiraz und Cabernet stechen heraus."
"data.wineries.vouni-panayia.bestTimeToVisit","new","","Dec to Feb, 2–3 hours. Combine with lunch in Panayia village.","Dez. bis Feb., 2–3 Stunden. Mit einem Mittagessen im Dorf Panayia verbinden."
"data.wineries.vouni-panayia.openingHours","new","","9:00–16:00","9:00–16:00"
"data.wineries.vouni-panayia.parking","new","","On-site.","Vor Ort."
"data.wineries.vouni-panayia.tastingInfo","new","","Tours and tastings; private tours with complimentary welcome glass and seasonal fruits.","Führungen und Verkostungen; private Führungen mit Willkommensglas und Früchten der Saison."
"data.wineries.vouni-panayia.transport","new","","Archiepiskopou Makariou III Ave 60, Panayia 8640. Laona route.","Archiepiskopou-Makariou-III-Ave 60, Panayia 8640. Laona-Route."
"data.wineries.vouni-panayia.winterTip","new","","Ask for a comparative Commandaria tasting—younger and older vintages side by side.","Fragen Sie nach einer vergleichenden Commandaria-Verkostung — jüngere und ältere Jahrgänge nebeneinander."
"data.wineries.yiannis.bestTimeToVisit","new","","Dec to Mar.","Dez. bis März."
"data.wineries.yiannis.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.yiannis.parking","new","","On-site.","Vor Ort."
"data.wineries.yiannis.tastingInfo","new","","By appointment.","Nach Vereinbarung."
"data.wineries.yiannis.transport","new","","Kilani, Krasochoria.","Kilani, Krasochoria."
"data.wineries.yiannis.winterTip","new","","Kilani is quieter than Omodos. Reserve for winter. Combine with Koilani and Vlassides.","Kilani ist ruhiger als Omodos. Für den Winter reservieren. Mit Koilani und Vlassides verbinden."
"data.wineries.zambartas.bestTimeToVisit","new","","Dec to Mar, 14:00–16:00 for a quiet tasting.","Dez. bis März, 14:00–16:00 für eine ruhige Verkostung."
"data.wineries.zambartas.openingHours","new","","Mon–Fri 10:00–17:00, Sat–Sun 10:00–18:00 (winter). Prior appointment recommended.","Mo–Fr 10:00–17:00, Sa–So 10:00–18:00 (Winter). Vorherige Terminvereinbarung empfohlen."
"data.wineries.zambartas.parking","new","","On-site.","Vor Ort."
"data.wineries.zambartas.tastingInfo","new","","Winemaker's Selection €20 (4 wines + Commandaria barrel); Seasonal €15; Wine & Canapés €25. 60–90 min. Book at zambartaswineries.com/book-now.","Winemaker's Selection 20 € (4 Weine + Commandaria aus dem Fass); Seasonal 15 €; Wine & Canapés 25 €. 60–90 Min. Buchung unter zambartaswineries.com/book-now."
"data.wineries.zambartas.transport","new","","Agios Amvrosios, Krasochoria. ~25 min from Limassol.","Agios Amvrosios, Krasochoria. Ca. 25 Min. von Limassol."
"data.wineries.zambartas.winterTip","new","","25 min from Limassol. Winemaker's Selection includes exclusive Commandaria barrel sample.","25 Min. von Limassol. Die Winemaker's Selection enthält eine exklusive Commandaria-Fassprobe."
"data.wineries.zambeli.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.zambeli.parking","new","","On-site.","Vor Ort."
"data.wineries.zambeli.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.zambeli.transport","new","","Limassol corridor. ~20 min from Limassol.","Limassol-Korridor. Ca. 20 Min. von Limassol."
"data.wineries.zambeli.winterTip","new","","Quiet favourite on the Limassol corridor. Heaters in winter. Kolossi and Kourion nearby.","Stiller Favorit am Limassol-Korridor. Heizstrahler im Winter. Kolossi und Kourion in der Nähe."
"discover.detail.whyNow.regionFlow","edited","{region} is a practical stop for the same day plan flow.","Easy to pair with other stops in {region} on the same day.","Lässt sich am selben Tag gut mit weiteren Stopps in {region} verbinden."
"email.status.bodyCancelled","new","","{provider} can't host your request for {date} ({partySize} guests). Nothing was charged.","{provider} kann Ihre Anfrage für den {date} ({partySize} Personen) nicht annehmen. Es wurde nichts berechnet."
"email.status.bodyConfirmed","new","","{provider} confirmed your request for {date} ({partySize} guests).","{provider} hat Ihre Anfrage für den {date} bestätigt ({partySize} Personen)."
"email.status.bodyGuestCancelled","new","","You cancelled your request to {provider} for {date} ({partySize} guests). Nothing was charged.","Sie haben Ihre Anfrage an {provider} für den {date} ({partySize} Gäste) storniert. Es wurde nichts berechnet."
"email.status.headingCancelled","new","","Your request couldn't be confirmed","Ihre Anfrage konnte nicht bestätigt werden"
"email.status.headingConfirmed","new","","Your booking is confirmed","Ihre Buchung ist bestätigt"
"email.status.headingGuestCancelled","new","","Your request is cancelled","Ihre Anfrage ist storniert"
"email.status.nextCancelled","new","","Winter slots move fast — other bookable wineries and licensed guides are on Cyprus Winter.","Wintertermine füllen sich schnell — auf Cyprus Winter finden Sie weitere buchbare Weingüter und lizenzierte Guides."
"email.status.nextConfirmed","new","","Need to change or cancel? Reply to this email or call the venue — no charge.","Änderung oder Stornierung? Antworten Sie auf diese E-Mail oder rufen Sie direkt an — kostenlos."
"email.status.nextGuestCancelled","new","","Changed your mind? You can send a new request any time — winter slots are usually flexible.","Anders überlegt? Sie können jederzeit eine neue Anfrage senden — Wintertermine sind meist flexibel."
"email.status.subjectCancelled","new","","Update on your {provider} request","Neuigkeiten zu Ihrer Anfrage bei {provider}"
"email.status.subjectConfirmed","new","","{provider} confirmed your booking","{provider} hat Ihre Buchung bestätigt"
"email.status.subjectGuestCancelled","new","","Your {provider} request is cancelled","Ihre Anfrage an {provider} ist storniert"
"errors.api.IDEMPOTENCY_CONFLICT","new","","This request was already sent — check My bookings before trying again.","Diese Anfrage wurde bereits gesendet — prüfen Sie Ihre Buchungen, bevor Sie es erneut versuchen."
"errors.api.NOT_FOUND","new","","This listing is no longer available.","Dieser Eintrag ist nicht mehr verfügbar."
"guides.directory.footer.hubBody","edited","Contact a licensed guide directly—or book a verified hiking partner in-app and add stops to your plan.","Contact a licensed guide directly—or book a licensed hiking guide in-app and add stops to your plan.","Kontaktieren Sie einen lizenzierten Guide — oder buchen Sie einen lizenzierten Wanderführer in der App und fügen Sie Stopps zu Ihrem Plan hinzu."
"guides.directory.intro","edited","{count} licensed guides from the official Visit Cyprus list (Aug 2026). Contact them directly — or book a verified winter hiking partner in-app.","{count} licensed guides from the official Visit Cyprus list (Aug 2026). Contact them directly — or book a licensed hiking guide in-app.","{count} lizenzierte Guides von der offiziellen Visit-Cyprus-Liste (Aug. 2026). Kontaktieren Sie sie direkt — oder buchen Sie einen lizenzierten Wanderführer in der App."
"guides.directory.meta.description","edited","Official Cyprus licensed tourist guides by district and language. Deputy Ministry of Tourism list — contact guides directly. Verified hiking partners available to book in-app.","Official Cyprus licensed tourist guides by district and language. Deputy Ministry of Tourism list — contact guides directly. Licensed hiking guides available to book in-app.","Offizielle lizenzierte Gästeführer Zyperns nach Bezirk und Sprache. Liste des Vize-Tourismusministeriums. Lizenzierte Wanderführer in der App buchbar."
"guides.directory.resultCount","edited","","{count} guides","{count} Gästeführer"
"guides.directory.resultCountFiltered","new","","{count} of {total} guides — filtered","{count} von {total} Gästeführern — gefiltert"
"guides.directory.verifiedCta.body","edited","These guides accept requests through Cyprus Winter — Troodos, Akamas, and culture tours with email confirmation.","These guides take requests through Cyprus Winter — Troodos, Akamas, and culture tours.","Diese Guides nehmen Anfragen über Cyprus Winter entgegen — Troodos, Akamas und Kulturtouren."
"guides.directory.verifiedCta.button","edited","Book a verified guide","Book a licensed guide","Lizenzierten Guide buchen"
"guides.directory.verifiedCta.title","edited","Verified winter hiking partners","Licensed hiking guides — bookable in-app","Lizenzierte Wanderführer — in der App buchbar"
"guides.directory.verifiedPartnersLink","edited","Book verified hiking partners →","Book licensed hiking guides →","Lizenzierte Wanderführer buchen →"
"home.headline","edited","","A quieter side of the island.","Die ruhigere Seite der Insel."
